col_a,col_b,p_null_a,p_null_b,p_null_a_given_b,p_null_b_given_a,n_both_null
diplomatic_text,support_decoration,0.6640798893099922,0.6640033250753338,1.0,0.999884706289272,121415
diplomatic_text,keywords_term,0.6640798893099922,0.716225601986295,0.927163189884243,0.999967058939792,121425
diplomatic_text,type_of_inscription_clean,0.6640798893099922,0.6639978562014296,1.0,0.99987647102422,121414
diplomatic_text,height_cm,0.6640798893099922,0.7890983467594188,0.8415333116176562,0.99995882367474,121424
diplomatic_text,width_cm,0.6640798893099922,0.7913296473123219,0.8391535415385253,0.999950588409688,121423
diplomatic_text,depth_cm,0.6640798893099922,0.8398877787074863,0.7906639058186175,0.999983529469896,121427
diplomatic_text,material_clean,0.6640798893099922,0.6639978562014296,1.0,0.99987647102422,121414
diplomatic_text,type_of_monument_clean,0.6640798893099922,0.6639978562014296,1.0,0.99987647102422,121414
diplomatic_text,province_label_clean,0.6640798893099922,0.6639978562014296,1.0,0.99987647102422,121414
diplomatic_text,country_clean,0.6640798893099922,0.6639978562014296,1.0,0.99987647102422,121414
diplomatic_text,findspot_ancient_clean,0.6640798893099922,0.6639978562014296,1.0,0.99987647102422,121414
diplomatic_text,modern_region_clean,0.6640798893099922,0.6639978562014296,1.0,0.99987647102422,121414
diplomatic_text,findspot_modern_clean,0.6640798893099922,0.6639978562014296,1.0,0.99987647102422,121414
diplomatic_text,findspot_clean,0.6640798893099922,0.6639978562014296,1.0,0.99987647102422,121414
diplomatic_text,language_EDCS,0.6640798893099922,0.9997429629265038,0.6642506263470564,1.0,121429
province,EDCS-ID,0.012272153040967335,0.012272153040967335,1.0,1.0,2244
province,trismegistos_uri,0.012272153040967335,0.6875741716023254,0.015510041757804733,0.8689839572192514,1950
province,inscription,0.012272153040967335,0.012359655023434125,0.9929203539823008,1.0,2244
province,clean_text_interpretive_word_EDCS,0.012272153040967335,0.012359655023434125,0.9929203539823008,1.0,2244
province,place,0.012272153040967335,0.012272153040967335,1.0,1.0,2244
province,inscr_type,0.012272153040967335,0.18913006622806297,0.06488737240840875,1.0,2244
province,status_notation,0.012272153040967335,0.39467769191645746,0.031094113734619223,1.0,2244
province,inscr_process,0.012272153040967335,0.9386829857863968,0.01307379938359716,1.0,2244
province,status,0.012272153040967335,0.13822031905410356,0.08878689562396139,1.0,2244
province,partner_link,0.012272153040967335,0.11631747906788513,0.10550566552259157,1.0,2244
province,letter_size,0.012272153040967335,0.8511481900761814,0.009490153243165099,0.6581996434937611,1477
province,depth_cm,0.012272153040967335,0.8398877787074863,0.007507683492212325,0.5138146167557932,1153
province,language_EDCS,0.012272153040967335,0.9997429629265038,0.01227530825027625,1.0,2244
province,raw_dating,0.012272153040967335,0.035203141321170556,0.348609600745689,1.0,2244
place,EDCS-ID,0.012272153040967335,0.012272153040967335,1.0,1.0,2244
place,trismegistos_uri,0.012272153040967335,0.6875741716023254,0.015510041757804733,0.8689839572192514,1950
place,inscription,0.012272153040967335,0.012359655023434125,0.9929203539823008,1.0,2244
place,clean_text_interpretive_word_EDCS,0.012272153040967335,0.012359655023434125,0.9929203539823008,1.0,2244
place,province,0.012272153040967335,0.012272153040967335,1.0,1.0,2244
place,inscr_type,0.012272153040967335,0.18913006622806297,0.06488737240840875,1.0,2244
place,status_notation,0.012272153040967335,0.39467769191645746,0.031094113734619223,1.0,2244
place,inscr_process,0.012272153040967335,0.9386829857863968,0.01307379938359716,1.0,2244
place,status,0.012272153040967335,0.13822031905410356,0.08878689562396139,1.0,2244
place,partner_link,0.012272153040967335,0.11631747906788513,0.10550566552259157,1.0,2244
place,letter_size,0.012272153040967335,0.8511481900761814,0.009490153243165099,0.6581996434937611,1477
place,depth_cm,0.012272153040967335,0.8398877787074863,0.007507683492212325,0.5138146167557932,1153
place,language_EDCS,0.012272153040967335,0.9997429629265038,0.01227530825027625,1.0,2244
place,raw_dating,0.012272153040967335,0.035203141321170556,0.348609600745689,1.0,2244
inscr_type,EDH-ID,0.18913006622806297,0.6630189277725823,0.1700499030807935,0.5961310470462365,20616
inscr_type,trismegistos_uri,0.18913006622806297,0.6875741716023254,0.18160270431497316,0.6602087730966082,22832
inscr_type,pleiades_id,0.18913006622806297,0.6640033250753338,0.16994605279413583,0.596651533990689,20634
inscr_type,transcription,0.18913006622806297,0.6639978562014296,0.16994745251783155,0.596651533990689,20634
inscr_type,clean_text_interpretive_sentence,0.18913006622806297,0.6639978562014296,0.16994745251783155,0.596651533990689,20634
inscr_type,diplomatic_text,0.18913006622806297,0.6640798893099922,0.1699264590830856,0.596651533990689,20634
inscr_type,status_notation,0.18913006622806297,0.39467769191645746,0.3540073162620552,0.7387444698262152,25548
inscr_type,inscr_process,0.18913006622806297,0.9386829857863968,0.19867048082917252,0.9860336003238586,34100
inscr_type,status,0.18913006622806297,0.13822031905410356,1.0,0.7308215018939942,25274
inscr_type,last_update,0.18913006622806297,0.6639978562014296,0.16994745251783155,0.596651533990689,20634
inscr_type,letter_size,0.18913006622806297,0.8511481900761814,0.18741928229511357,0.8434490934852384,29169
inscr_type,type_of_inscription,0.18913006622806297,0.718232678709127,0.19204148297050963,0.7292889570019953,25221
inscr_type,work_status,0.18913006622806297,0.6639978562014296,0.16994745251783155,0.596651533990689,20634
inscr_type,year_of_find,0.18913006622806297,0.85254822179565,0.17763052389169356,0.8007113321574184,27691
inscr_type,present_location,0.18913006622806297,0.7975422880674641,0.17954783896648907,0.7571350085302027,26184
inscr_type,text_edition,0.18913006622806297,0.6640033250753338,0.16994605279413583,0.596651533990689,20634
inscr_type,support_objecttype,0.18913006622806297,0.7480489792346858,0.1808631189548409,0.7153514732672123,24739
inscr_type,support_material,0.18913006622806297,0.8459363532455032,0.1806674338319908,0.8080848972038285,27946
inscr_type,support_decoration,0.18913006622806297,0.6640033250753338,0.16994605279413583,0.596651533990689,20634
inscr_type,keywords_term,0.18913006622806297,0.716225601986295,0.1780642008490883,0.674319752479542,23320
inscr_type,type_of_inscription_clean,0.18913006622806297,0.6639978562014296,0.16994745251783155,0.596651533990689,20634
inscr_type,height_cm,0.18913006622806297,0.7890983467594188,0.18178793948256625,0.7584651418326923,26230
inscr_type,width_cm,0.18913006622806297,0.7913296473123219,0.18167619231912202,0.7601422664314836,26288
inscr_type,depth_cm,0.18913006622806297,0.8398877787074863,0.18381127259467625,0.8162681086082757,28229
inscr_type,material_clean,0.18913006622806297,0.6639978562014296,0.16994745251783155,0.596651533990689,20634
inscr_type,type_of_monument_clean,0.18913006622806297,0.6639978562014296,0.16994745251783155,0.596651533990689,20634
inscr_type,province_label_clean,0.18913006622806297,0.6639978562014296,0.16994745251783155,0.596651533990689,20634
inscr_type,country_clean,0.18913006622806297,0.6639978562014296,0.16994745251783155,0.596651533990689,20634
inscr_type,findspot_ancient_clean,0.18913006622806297,0.6639978562014296,0.16994745251783155,0.596651533990689,20634
inscr_type,modern_region_clean,0.18913006622806297,0.6639978562014296,0.16994745251783155,0.596651533990689,20634
inscr_type,findspot_modern_clean,0.18913006622806297,0.6639978562014296,0.16994745251783155,0.596651533990689,20634
inscr_type,findspot_clean,0.18913006622806297,0.6639978562014296,0.16994745251783155,0.596651533990689,20634
inscr_type,language_EDCS,0.18913006622806297,0.9997429629265038,0.18914587048565146,0.9998265043518492,34577
status_notation,EDH-ID,0.39467769191645746,0.6630189277725823,0.39671711964366724,0.6664449617559028,48096
status_notation,trismegistos_uri,0.39467769191645746,0.6875741716023254,0.405909723603102,0.7071416694379781,51033
status_notation,pleiades_id,0.39467769191645746,0.6640033250753338,0.3968702384384137,0.6676920518789491,48186
status_notation,transcription,0.39467769191645746,0.6639978562014296,0.3968652708913305,0.6676781953220264,48185
status_notation,clean_text_interpretive_sentence,0.39467769191645746,0.6639978562014296,0.3968652708913305,0.6676781953220264,48185
status_notation,diplomatic_text,0.39467769191645746,0.6640798893099922,0.3969150697115187,0.6678444740050992,48197
status_notation,inscr_process,0.39467769191645746,0.9386829857863968,0.4020018527041907,0.9561024276687728,69000
status_notation,last_update,0.39467769191645746,0.6639978562014296,0.3968652708913305,0.6676781953220264,48185
status_notation,letter_size,0.39467769191645746,0.8511481900761814,0.39847078099399236,0.8593282341203857,62016
status_notation,type_of_inscription,0.39467769191645746,0.718232678709127,0.4035680836969185,0.7344113734619222,53001
status_notation,work_status,0.39467769191645746,0.6639978562014296,0.3968652708913305,0.6676781953220264,48185
status_notation,year_of_find,0.39467769191645746,0.85254822179565,0.38591066835160465,0.8336104644717881,60160
status_notation,present_location,0.39467769191645746,0.7975422880674641,0.3980580527041205,0.8043731293648154,58050
status_notation,text_edition,0.39467769191645746,0.6640033250753338,0.3968702384384137,0.6676920518789491,48186
status_notation,support_objecttype,0.39467769191645746,0.7480489792346858,0.3920516438446298,0.7430717215386321,53626
status_notation,support_material,0.39467769191645746,0.8459363532455032,0.38917909000400824,0.8341508701917747,60199
status_notation,support_decoration,0.39467769191645746,0.6640033250753338,0.3968702384384137,0.6676920518789491,48186
status_notation,keywords_term,0.39467769191645746,0.716225601986295,0.40252283070156686,0.7304622547389424,52716
status_notation,type_of_inscription_clean,0.39467769191645746,0.6639978562014296,0.3968652708913305,0.6676781953220264,48185
status_notation,height_cm,0.39467769191645746,0.7890983467594188,0.3947979402449251,0.7893387651036471,56965
status_notation,width_cm,0.39467769191645746,0.7913296473123219,0.3955230585292024,0.7930246092450948,57231
status_notation,depth_cm,0.39467769191645746,0.8398877787074863,0.3991509089961973,0.8494069393637069,61300
status_notation,material_clean,0.39467769191645746,0.6639978562014296,0.3968652708913305,0.6676781953220264,48185
status_notation,type_of_monument_clean,0.39467769191645746,0.6639978562014296,0.3968652708913305,0.6676781953220264,48185
status_notation,province_label_clean,0.39467769191645746,0.6639978562014296,0.3968652708913305,0.6676781953220264,48185
status_notation,country_clean,0.39467769191645746,0.6639978562014296,0.3968652708913305,0.6676781953220264,48185
status_notation,findspot_ancient_clean,0.39467769191645746,0.6639978562014296,0.3968652708913305,0.6676781953220264,48185
status_notation,modern_region_clean,0.39467769191645746,0.6639978562014296,0.3968652708913305,0.6676781953220264,48185
status_notation,findspot_modern_clean,0.39467769191645746,0.6639978562014296,0.3968652708913305,0.6676781953220264,48185
status_notation,findspot_clean,0.39467769191645746,0.6639978562014296,0.3968652708913305,0.6676781953220264,48185
status_notation,language_EDCS,0.39467769191645746,0.9997429629265038,0.3947518133978097,0.9999307172153863,72163
inscr_process,EDH-ID,0.9386829857863968,0.6630189277725823,0.9400668123891616,0.6639963645049842,113969
inscr_process,trismegistos_uri,0.9386829857863968,0.6875741716023254,0.9414674885663153,0.6896137869157136,118366
inscr_process,pleiades_id,0.9386829857863968,0.6640033250753338,0.940081538524894,0.6649926299660338,114140
inscr_process,transcription,0.9386829857863968,0.6639978562014296,0.94008104501952,0.6649868038522264,114139
inscr_process,clean_text_interpretive_sentence,0.9386829857863968,0.6639978562014296,0.94008104501952,0.6649868038522264,114139
inscr_process,diplomatic_text,0.9386829857863968,0.6640798893099922,0.9400884467466586,0.665074195559336,114154
inscr_process,last_update,0.9386829857863968,0.6639978562014296,0.94008104501952,0.6649868038522264,114139
inscr_process,letter_size,0.9386829857863968,0.8511481900761814,0.9355479165997366,0.8483054747991448,145604
inscr_process,type_of_inscription,0.9386829857863968,0.718232678709127,0.9419862789440422,0.7207601913295775,123712
inscr_process,work_status,0.9386829857863968,0.6639978562014296,0.94008104501952,0.6649868038522264,114139
inscr_process,year_of_find,0.9386829857863968,0.85254822179565,0.9403942498284057,0.8541024580374154,146599
inscr_process,present_location,0.9386829857863968,0.7975422880674641,0.934123277996064,0.7936681795142186,136226
inscr_process,text_edition,0.9386829857863968,0.6640033250753338,0.940081538524894,0.6649926299660338,114140
inscr_process,support_objecttype,0.9386829857863968,0.7480489792346858,0.9439769562006974,0.7522678147994943,129120
inscr_process,support_material,0.9386829857863968,0.8459363532455032,0.946360921115579,0.8528556696826516,146385
inscr_process,support_decoration,0.9386829857863968,0.6640033250753338,0.940081538524894,0.6649926299660338,114140
inscr_process,keywords_term,0.9386829857863968,0.716225601986295,0.9241929079747107,0.7051695107812236,121036
inscr_process,type_of_inscription_clean,0.9386829857863968,0.6639978562014296,0.94008104501952,0.6649868038522264,114139
inscr_process,height_cm,0.9386829857863968,0.7890983467594188,0.9330856822072369,0.7843930063329857,134634
inscr_process,width_cm,0.9386829857863968,0.7913296473123219,0.9333918464100845,0.7868691047010913,135059
inscr_process,depth_cm,0.9386829857863968,0.8398877787074863,0.9340521956555712,0.8357443734305906,143448
inscr_process,material_clean,0.9386829857863968,0.6639978562014296,0.94008104501952,0.6649868038522264,114139
inscr_process,type_of_monument_clean,0.9386829857863968,0.6639978562014296,0.94008104501952,0.6649868038522264,114139
inscr_process,province_label_clean,0.9386829857863968,0.6639978562014296,0.94008104501952,0.6649868038522264,114139
inscr_process,country_clean,0.9386829857863968,0.6639978562014296,0.94008104501952,0.6649868038522264,114139
inscr_process,findspot_ancient_clean,0.9386829857863968,0.6639978562014296,0.94008104501952,0.6649868038522264,114139
inscr_process,modern_region_clean,0.9386829857863968,0.6639978562014296,0.94008104501952,0.6649868038522264,114139
inscr_process,findspot_modern_clean,0.9386829857863968,0.6639978562014296,0.94008104501952,0.6649868038522264,114139
inscr_process,findspot_clean,0.9386829857863968,0.6639978562014296,0.94008104501952,0.6649868038522264,114139
inscr_process,language_EDCS,0.9386829857863968,0.9997429629265038,0.9387109832281216,0.9997727815615151,171602
status,EDH-ID,0.13822031905410356,0.6630189277725823,0.11683919660164144,0.5604573870380628,14165
status,trismegistos_uri,0.13822031905410356,0.6875741716023254,0.12977530324120104,0.6455646118540793,16316
status,pleiades_id,0.13822031905410356,0.6640033250753338,0.11677305110571182,0.5609717496241197,14178
status,transcription,0.13822031905410356,0.6639978562014296,0.11677401288154579,0.5609717496241197,14178
status,clean_text_interpretive_sentence,0.13822031905410356,0.6639978562014296,0.11677401288154579,0.5609717496241197,14178
status,diplomatic_text,0.13822031905410356,0.6640798893099922,0.1167595879073368,0.5609717496241197,14178
status,inscr_type,0.13822031905410356,0.18913006622806297,0.7308215018939942,1.0,25274
status,status_notation,0.13822031905410356,0.39467769191645746,0.3502106196652256,1.0,25274
status,inscr_process,0.13822031905410356,0.9386829857863968,0.14724920036587993,1.0,25274
status,last_update,0.13822031905410356,0.6639978562014296,0.11677401288154579,0.5609717496241197,14178
status,letter_size,0.13822031905410356,0.8511481900761814,0.13554791659973656,0.8346917781118937,21096
status,type_of_inscription,0.13822031905410356,0.718232678709127,0.13488818329259658,0.7009179393843475,17715
status,work_status,0.13822031905410356,0.6639978562014296,0.11677401288154579,0.5609717496241197,14178
status,year_of_find,0.13822031905410356,0.85254822179565,0.12348371618630967,0.7616522908918256,19250
status,present_location,0.13822031905410356,0.7975422880674641,0.12606200242743412,0.7273878293898869,18384
status,text_edition,0.13822031905410356,0.6640033250753338,0.11677305110571182,0.5609717496241197,14178
status,support_objecttype,0.13822031905410356,0.7480489792346858,0.12598056776061353,0.6818073909946981,17232
status,support_material,0.13822031905410356,0.8459363532455032,0.12634307805691677,0.7732452322544908,19543
status,support_decoration,0.13822031905410356,0.6640033250753338,0.11677305110571182,0.5609717496241197,14178
status,keywords_term,0.13822031905410356,0.716225601986295,0.12663021899147858,0.6561683943974045,16584
status,type_of_inscription_clean,0.13822031905410356,0.6639978562014296,0.11677401288154579,0.5609717496241197,14178
status,height_cm,0.13822031905410356,0.7890983467594188,0.12862380361635328,0.7343119411252671,18559
status,width_cm,0.13822031905410356,0.7913296473123219,0.12873107251705287,0.7370024531138719,18627
status,depth_cm,0.13822031905410356,0.8398877787074863,0.13131609105589415,0.797934636385218,20167
status,material_clean,0.13822031905410356,0.6639978562014296,0.11677401288154579,0.5609717496241197,14178
status,type_of_monument_clean,0.13822031905410356,0.6639978562014296,0.11677401288154579,0.5609717496241197,14178
status,province_label_clean,0.13822031905410356,0.6639978562014296,0.11677401288154579,0.5609717496241197,14178
status,country_clean,0.13822031905410356,0.6639978562014296,0.11677401288154579,0.5609717496241197,14178
status,findspot_ancient_clean,0.13822031905410356,0.6639978562014296,0.11677401288154579,0.5609717496241197,14178
status,modern_region_clean,0.13822031905410356,0.6639978562014296,0.11677401288154579,0.5609717496241197,14178
status,findspot_modern_clean,0.13822031905410356,0.6639978562014296,0.11677401288154579,0.5609717496241197,14178
status,findspot_clean,0.13822031905410356,0.6639978562014296,0.11677401288154579,0.5609717496241197,14178
status,language_EDCS,0.13822031905410356,0.9997429629265038,0.13823944509479996,0.9998813009416792,25271
partner_link,EDH-ID,0.11631747906788513,0.6630189277725823,0.14141955705860518,0.8061027786919931,17145
partner_link,trismegistos_uri,0.11631747906788513,0.6875741716023254,0.1518791012129648,0.8977855094268654,19095
partner_link,pleiades_id,0.11631747906788513,0.6640033250753338,0.14120989992999217,0.8061027786919931,17145
partner_link,transcription,0.11631747906788513,0.6639978562014296,0.14121106297461578,0.8061027786919931,17145
partner_link,clean_text_interpretive_sentence,0.11631747906788513,0.6639978562014296,0.14121106297461578,0.8061027786919931,17145
partner_link,diplomatic_text,0.11631747906788513,0.6640798893099922,0.1411936193166377,0.8061027786919931,17145
partner_link,inscr_process,0.11631747906788513,0.9386829857863968,0.09006589334716064,0.7268324791950727,15459
partner_link,last_update,0.11631747906788513,0.6639978562014296,0.14121106297461578,0.8061027786919931,17145
partner_link,letter_size,0.11631747906788513,0.8511481900761814,0.1283965688951714,0.9395364144999765,19983
partner_link,type_of_inscription,0.11631747906788513,0.718232678709127,0.13574099032216308,0.8381682260567023,17827
partner_link,work_status,0.11631747906788513,0.6639978562014296,0.14121106297461578,0.8061027786919931,17145
partner_link,year_of_find,0.11631747906788513,0.85254822179565,0.11469552443694633,0.8406601156612911,17880
partner_link,present_location,0.11631747906788513,0.7975422880674641,0.12526657203787894,0.8589026282382811,18268
partner_link,text_edition,0.11631747906788513,0.6640033250753338,0.14120989992999217,0.8061027786919931,17145
partner_link,support_objecttype,0.11631747906788513,0.7480489792346858,0.13125900148410255,0.844139357750717,17954
partner_link,support_material,0.11631747906788513,0.8459363532455032,0.11664576356654298,0.8483238516150265,18043
partner_link,support_decoration,0.11631747906788513,0.6640033250753338,0.14120989992999217,0.8061027786919931,17145
partner_link,keywords_term,0.11631747906788513,0.716225601986295,0.13984759170459057,0.8611124171329164,18315
partner_link,type_of_inscription_clean,0.11631747906788513,0.6639978562014296,0.14121106297461578,0.8061027786919931,17145
partner_link,height_cm,0.11631747906788513,0.7890983467594188,0.1310980046989029,0.8893695049132541,18916
partner_link,width_cm,0.11631747906788513,0.7913296473123219,0.13119829713124667,0.8925666462927265,18984
partner_link,depth_cm,0.11631747906788513,0.8398877787074863,0.12558602906704172,0.9068127321453759,19287
partner_link,material_clean,0.11631747906788513,0.6639978562014296,0.14121106297461578,0.8061027786919931,17145
partner_link,type_of_monument_clean,0.11631747906788513,0.6639978562014296,0.14121106297461578,0.8061027786919931,17145
partner_link,province_label_clean,0.11631747906788513,0.6639978562014296,0.14121106297461578,0.8061027786919931,17145
partner_link,country_clean,0.11631747906788513,0.6639978562014296,0.14121106297461578,0.8061027786919931,17145
partner_link,findspot_ancient_clean,0.11631747906788513,0.6639978562014296,0.14121106297461578,0.8061027786919931,17145
partner_link,modern_region_clean,0.11631747906788513,0.6639978562014296,0.14121106297461578,0.8061027786919931,17145
partner_link,findspot_modern_clean,0.11631747906788513,0.6639978562014296,0.14121106297461578,0.8061027786919931,17145
partner_link,findspot_clean,0.11631747906788513,0.6639978562014296,0.14121106297461578,0.8061027786919931,17145
partner_link,language_EDCS,0.11631747906788513,0.9997429629265038,0.11634738465914686,1.0,21269
last_update,EDH-ID,0.6639978562014296,0.6630189277725823,1.0,0.9985257054375937,121235
last_update,trismegistos_uri,0.6639978562014296,0.6875741716023254,0.9657108769138993,1.0,121414
last_update,pleiades_id,0.6639978562014296,0.6640033250753338,0.9999917637853643,1.0,121414
last_update,transcription,0.6639978562014296,0.6639978562014296,1.0,1.0,121414
last_update,clean_text_interpretive_sentence,0.6639978562014296,0.6639978562014296,1.0,1.0,121414
last_update,diplomatic_text,0.6639978562014296,0.6640798893099922,0.99987647102422,1.0,121414
last_update,inscr_process,0.6639978562014296,0.9386829857863968,0.6649868038522264,0.94008104501952,114139
last_update,letter_size,0.6639978562014296,0.8511481900761814,0.7801201529219006,1.0,121414
last_update,type_of_inscription,0.6639978562014296,0.718232678709127,0.924488506140972,1.0,121414
last_update,work_status,0.6639978562014296,0.6639978562014296,1.0,1.0,121414
last_update,year_of_find,0.6639978562014296,0.85254822179565,0.7788390606256936,1.0,121414
last_update,present_location,0.6639978562014296,0.7975422880674641,0.8325550458401048,1.0,121414
last_update,text_edition,0.6639978562014296,0.6640033250753338,0.9999917637853643,1.0,121414
last_update,support_objecttype,0.6639978562014296,0.7480489792346858,0.8876395458499959,1.0,121414
last_update,support_material,0.6639978562014296,0.8459363532455032,0.784926494356163,1.0,121414
last_update,support_decoration,0.6639978562014296,0.6640033250753338,0.9999917637853643,1.0,121414
last_update,keywords_term,0.6639978562014296,0.716225601986295,0.9270791973366727,1.0,121414
last_update,type_of_inscription_clean,0.6639978562014296,0.6639978562014296,1.0,1.0,121414
last_update,height_cm,0.6639978562014296,0.7890983467594188,0.8414640062652039,1.0,121414
last_update,width_cm,0.6639978562014296,0.7913296473123219,0.8390913425986717,1.0,121414
last_update,depth_cm,0.6639978562014296,0.8398877787074863,0.7905792571756004,1.0,121414
last_update,material_clean,0.6639978562014296,0.6639978562014296,1.0,1.0,121414
last_update,type_of_monument_clean,0.6639978562014296,0.6639978562014296,1.0,1.0,121414
last_update,province_label_clean,0.6639978562014296,0.6639978562014296,1.0,1.0,121414
last_update,country_clean,0.6639978562014296,0.6639978562014296,1.0,1.0,121414
last_update,findspot_ancient_clean,0.6639978562014296,0.6639978562014296,1.0,1.0,121414
last_update,modern_region_clean,0.6639978562014296,0.6639978562014296,1.0,1.0,121414
last_update,findspot_modern_clean,0.6639978562014296,0.6639978562014296,1.0,1.0,121414
last_update,findspot_clean,0.6639978562014296,0.6639978562014296,1.0,1.0,121414
last_update,language_EDCS,0.6639978562014296,0.9997429629265038,0.6641685721475226,1.0,121414
letter_size,EDH-ID,0.8511481900761814,0.6630189277725823,1.0,0.7789700260224243,121235
letter_size,trismegistos_uri,0.8511481900761814,0.6875741716023254,0.9877669516802545,0.797937481928872,124187
letter_size,pleiades_id,0.8511481900761814,0.6640033250753338,1.0,0.7801265782118418,121415
letter_size,transcription,0.8511481900761814,0.6639978562014296,1.0,0.7801201529219006,121414
letter_size,clean_text_interpretive_sentence,0.8511481900761814,0.6639978562014296,1.0,0.7801201529219006,121414
letter_size,diplomatic_text,0.8511481900761814,0.6640798893099922,0.99995882367474,0.7801844058213127,121424
letter_size,inscr_process,0.8511481900761814,0.9386829857863968,0.8483054747991448,0.9355479165997366,145604
letter_size,last_update,0.8511481900761814,0.6639978562014296,1.0,0.7801201529219006,121414
letter_size,type_of_inscription,0.8511481900761814,0.718232678709127,0.9843448995286719,0.8306293571497414,129275
letter_size,work_status,0.8511481900761814,0.6639978562014296,1.0,0.7801201529219006,121414
letter_size,year_of_find,0.8511481900761814,0.85254822179565,0.9020790167488822,0.9035628232724001,140626
letter_size,present_location,0.8511481900761814,0.7975422880674641,0.9439015860607681,0.8844540109872459,137652
letter_size,text_edition,0.8511481900761814,0.6640033250753338,1.0,0.7801265782118418,121415
letter_size,support_objecttype,0.8511481900761814,0.7480489792346858,0.9830607604746204,0.8639830372345552,134466
letter_size,support_material,0.8511481900761814,0.8459363532455032,0.915633363933748,0.910026664953256,141632
letter_size,support_decoration,0.8511481900761814,0.6640033250753338,1.0,0.7801265782118418,121415
letter_size,keywords_term,0.8511481900761814,0.716225601986295,0.9768562353013042,0.8220066180486394,127933
letter_size,type_of_inscription_clean,0.8511481900761814,0.6639978562014296,1.0,0.7801201529219006,121414
letter_size,height_cm,0.8511481900761814,0.7890983467594188,0.993741726673551,0.9212966235101359,143386
letter_size,width_cm,0.8511481900761814,0.7913296473123219,0.9922113105316627,0.9224788768593183,143570
letter_size,depth_cm,0.8511481900761814,0.8398877787074863,0.962910871490337,0.9501718765059274,147880
letter_size,material_clean,0.8511481900761814,0.6639978562014296,1.0,0.7801201529219006,121414
letter_size,type_of_monument_clean,0.8511481900761814,0.6639978562014296,1.0,0.7801201529219006,121414
letter_size,province_label_clean,0.8511481900761814,0.6639978562014296,1.0,0.7801201529219006,121414
letter_size,country_clean,0.8511481900761814,0.6639978562014296,1.0,0.7801201529219006,121414
letter_size,findspot_ancient_clean,0.8511481900761814,0.6639978562014296,1.0,0.7801201529219006,121414
letter_size,modern_region_clean,0.8511481900761814,0.6639978562014296,1.0,0.7801201529219006,121414
letter_size,findspot_modern_clean,0.8511481900761814,0.6639978562014296,1.0,0.7801201529219006,121414
letter_size,findspot_clean,0.8511481900761814,0.6639978562014296,1.0,0.7801201529219006,121414
letter_size,language_EDCS,0.8511481900761814,0.9997429629265038,0.8511591523254161,0.9997558389822341,155597
type_of_inscription,EDH-ID,0.718232678709127,0.6630189277725823,1.0,0.9231255377633613,121235
type_of_inscription,trismegistos_uri,0.718232678709127,0.6875741716023254,0.9719387552197256,0.9304505409994593,122197
type_of_inscription,pleiades_id,0.718232678709127,0.6640033250753338,0.9999917637853643,0.924488506140972,121414
type_of_inscription,transcription,0.718232678709127,0.6639978562014296,1.0,0.924488506140972,121414
type_of_inscription,clean_text_interpretive_sentence,0.718232678709127,0.6639978562014296,1.0,0.924488506140972,121414
type_of_inscription,diplomatic_text,0.718232678709127,0.6640798893099922,0.999901176819376,0.9245113491864069,121417
type_of_inscription,inscr_process,0.718232678709127,0.9386829857863968,0.7207601913295775,0.9419862789440422,123712
type_of_inscription,last_update,0.718232678709127,0.6639978562014296,1.0,0.924488506140972,121414
type_of_inscription,letter_size,0.718232678709127,0.8511481900761814,0.8306293571497414,0.9843448995286719,129275
type_of_inscription,work_status,0.718232678709127,0.6639978562014296,1.0,0.924488506140972,121414
type_of_inscription,year_of_find,0.718232678709127,0.85254822179565,0.8285789429793895,0.9835301642414966,129168
type_of_inscription,present_location,0.718232678709127,0.7975422880674641,0.8782854360809967,0.9752685961425711,128083
type_of_inscription,text_edition,0.718232678709127,0.6640033250753338,0.9999917637853643,0.924488506140972,121414
type_of_inscription,support_objecttype,0.718232678709127,0.7480489792346858,0.9441743491515758,0.983370262923453,129147
type_of_inscription,support_material,0.718232678709127,0.8459363532455032,0.8356822383987794,0.9842687560438891,129265
type_of_inscription,support_decoration,0.718232678709127,0.6640033250753338,0.9999917637853643,0.924488506140972,121414
type_of_inscription,keywords_term,0.718232678709127,0.716225601986295,0.9270791973366727,0.924488506140972,121414
type_of_inscription,type_of_inscription_clean,0.718232678709127,0.6639978562014296,1.0,0.924488506140972,121414
type_of_inscription,height_cm,0.718232678709127,0.7890983467594188,0.8912044577202697,0.9791366851695334,128591
type_of_inscription,width_cm,0.718232678709127,0.7913296473123219,0.8886431646820597,0.9790833847301855,128584
type_of_inscription,depth_cm,0.718232678709127,0.8398877787074863,0.8403070792311299,0.9826392854695388,129051
type_of_inscription,material_clean,0.718232678709127,0.6639978562014296,1.0,0.924488506140972,121414
type_of_inscription,type_of_monument_clean,0.718232678709127,0.6639978562014296,1.0,0.924488506140972,121414
type_of_inscription,province_label_clean,0.718232678709127,0.6639978562014296,1.0,0.924488506140972,121414
type_of_inscription,country_clean,0.718232678709127,0.6639978562014296,1.0,0.924488506140972,121414
type_of_inscription,findspot_ancient_clean,0.718232678709127,0.6639978562014296,1.0,0.924488506140972,121414
type_of_inscription,modern_region_clean,0.718232678709127,0.6639978562014296,1.0,0.924488506140972,121414
type_of_inscription,findspot_modern_clean,0.718232678709127,0.6639978562014296,1.0,0.924488506140972,121414
