nb,na,n,width,category,env_overlap_frac,share_corpus,cum_n,cum_share_corpus
5,6,7,2,other,1.0,6.384181821498276e-05,102619,0.9359119347719023
221,250,7,30,other,1.0,6.384181821498276e-05,102626,0.9359757765901173
211,235,7,25,other,1.0,6.384181821498276e-05,102633,0.9360396184083323
101,175,7,75,other,1.0,6.384181821498276e-05,102640,0.9361034602265472
101,171,7,71,other,1.0,6.384181821498276e-05,102647,0.9361673020447623
71,400,7,330,other,0.8485,6.384181821498276e-05,102654,0.9362311438629772
256,256,7,1,year_precise,1.0,6.384181821498276e-05,102661,0.9362949856811922
150,200,7,51,other,1.0,6.384181821498276e-05,102668,0.9363588274994071
170,230,7,61,other,1.0,6.384181821498276e-05,102675,0.9364226693176222
169,170,7,2,other,1.0,6.384181821498276e-05,102682,0.9364865111358371
150,250,7,101,other,1.0,6.384181821498276e-05,102689,0.9365503529540521
-12,-12,7,1,year_precise,1.0,6.384181821498276e-05,102696,0.9366141947722672
75,79,7,5,other,1.0,6.384181821498276e-05,102703,0.9366780365904821
201,225,7,25,other,1.0,6.384181821498276e-05,102710,0.936741878408697
171,330,7,160,other,1.0,6.384181821498276e-05,102717,0.9368057202269121
73,74,7,2,other,1.0,6.384181821498276e-05,102724,0.9368695620451271
201,215,7,15,other,1.0,6.384181821498276e-05,102731,0.936933403863342
103,111,7,9,other,1.0,6.384181821498276e-05,102738,0.936997245681557
201,210,7,10,other,1.0,6.384181821498276e-05,102745,0.937061087499772
117,270,7,154,other,1.0,6.384181821498276e-05,102752,0.937124929317987
272,275,7,4,other,1.0,6.384181821498276e-05,102759,0.9371887711362019
-31,14,7,46,bc_ad_boundary,1.0,6.384181821498276e-05,102766,0.937252612954417
197,300,7,104,other,1.0,6.384181821498276e-05,102773,0.9373164547726319
1,125,7,125,other,1.0,6.384181821498276e-05,102780,0.9373802965908469
71,78,7,8,other,1.0,6.384181821498276e-05,102787,0.9374441384090619
108,170,7,63,other,1.0,6.384181821498276e-05,102794,0.9375079802272769
117,300,7,184,other,1.0,6.384181821498276e-05,102801,0.9375718220454918
131,275,7,145,other,1.0,6.384181821498276e-05,102808,0.9376356638637069
118,200,7,83,other,1.0,6.384181821498276e-05,102815,0.9376995056819218
15,40,7,26,other,1.0,6.384181821498276e-05,102822,0.9377633475001368
68,69,7,2,other,1.0,6.384181821498276e-05,102829,0.9378271893183517
195,215,7,21,other,1.0,6.384181821498276e-05,102836,0.9378910311365668
70,100,7,31,other,1.0,6.384181821498276e-05,102843,0.9379548729547817
-70,50,7,121,bc_ad_boundary,0.8347,6.384181821498276e-05,102850,0.9380187147729967
269,270,7,2,other,1.0,6.384181821498276e-05,102857,0.9380825565912118
-30,1,7,32,bc_ad_boundary,1.0,6.384181821498276e-05,102864,0.9381463984094267
196,211,7,16,other,1.0,6.384181821498276e-05,102871,0.9382102402276417
-30,200,7,231,bc_ad_boundary,1.0,6.384181821498276e-05,102878,0.9382740820458567
160,162,7,3,other,1.0,6.384181821498276e-05,102885,0.9383379238640717
271,271,7,1,year_precise,1.0,6.384181821498276e-05,102892,0.9384017656822866
122,400,7,279,other,0.8208,6.384181821498276e-05,102899,0.9384656075005016
286,286,7,1,year_precise,1.0,6.384181821498276e-05,102906,0.9385294493187166
286,293,7,8,other,1.0,6.384181821498276e-05,102913,0.9385932911369316
20,20,7,1,year_precise,1.0,6.384181821498276e-05,102920,0.9386571329551465
125,126,7,2,other,1.0,6.384181821498276e-05,102927,0.9387209747733616
51,400,7,350,multi_century,0.8571,6.384181821498276e-05,102934,0.9387848165915765
134,135,7,2,other,1.0,6.384181821498276e-05,102941,0.9388486584097915
54,70,7,17,other,1.0,6.384181821498276e-05,102948,0.9389125002280065
192,193,7,2,other,1.0,6.384181821498276e-05,102955,0.9389763420462215
151,500,7,350,multi_century,0.5714,6.384181821498276e-05,102962,0.9390401838644364
54,54,7,1,year_precise,1.0,6.384181821498276e-05,102969,0.9391040256826514
285,286,7,2,other,1.0,6.384181821498276e-05,102976,0.9391678675008664
282,282,7,1,year_precise,1.0,6.384181821498276e-05,102983,0.9392317093190814
123,124,7,2,other,1.0,6.384181821498276e-05,102990,0.9392955511372963
313,313,7,1,year_precise,1.0,6.384181821498276e-05,102997,0.9393593929555114
50,100,7,51,other,1.0,6.384181821498276e-05,103004,0.9394232347737264
48,49,7,2,other,1.0,6.384181821498276e-05,103011,0.9394870765919413
300,313,7,14,other,1.0,6.384181821498276e-05,103018,0.9395509184101564
299,299,7,1,year_precise,1.0,6.384181821498276e-05,103025,0.9396147602283713
45,70,7,26,other,1.0,6.384181821498276e-05,103032,0.9396786020465863
45,46,7,2,other,1.0,6.384181821498276e-05,103039,0.9397424438648013
19,19,7,1,year_precise,1.0,6.384181821498276e-05,103046,0.9398062856830163
320,320,7,1,year_precise,1.0,6.384181821498276e-05,103053,0.9398701275012312
26,26,7,1,year_precise,1.0,6.384181821498276e-05,103060,0.9399339693194462
129,130,7,2,other,1.0,6.384181821498276e-05,103067,0.9399978111376612
-20,70,7,91,bc_ad_boundary,1.0,6.384181821498276e-05,103074,0.9400616529558762
128,129,7,2,other,1.0,6.384181821498276e-05,103081,0.9401254947740911
308,312,7,5,other,1.0,6.384181821498276e-05,103088,0.9401893365923062
-16,-16,7,1,year_precise,1.0,6.384181821498276e-05,103095,0.9402531784105211
327,327,6,1,year_precise,1.0,5.472155846998522e-05,103101,0.9403078999689911
327,328,6,2,other,1.0,5.472155846998522e-05,103107,0.9403626215274611
-5,-1,6,5,other,1.0,5.472155846998522e-05,103113,0.9404173430859311
69,76,6,8,other,1.0,5.472155846998522e-05,103119,0.940472064644401
-5,-5,6,1,year_precise,1.0,5.472155846998522e-05,103125,0.9405267862028711
339,339,6,1,year_precise,1.0,5.472155846998522e-05,103131,0.9405815077613411
47,54,6,8,other,1.0,5.472155846998522e-05,103137,0.9406362293198111
176,177,6,2,other,1.0,5.472155846998522e-05,103143,0.940690950878281
101,160,6,60,other,1.0,5.472155846998522e-05,103149,0.940745672436751
3,3,6,1,year_precise,1.0,5.472155846998522e-05,103155,0.940800393995221
3,4,6,2,other,1.0,5.472155846998522e-05,103161,0.940855115553691
226,250,6,25,other,1.0,5.472155846998522e-05,103167,0.9409098371121609
-100,-30,6,71,other,0.2958,5.472155846998522e-05,103173,0.9409645586706309
177,178,6,2,other,1.0,5.472155846998522e-05,103179,0.941019280229101
180,210,6,31,other,1.0,5.472155846998522e-05,103185,0.941074001787571
97,98,6,2,other,1.0,5.472155846998522e-05,103191,0.9411287233460409
97,104,6,8,other,1.0,5.472155846998522e-05,103197,0.9411834449045109
94,94,6,1,year_precise,1.0,5.472155846998522e-05,103203,0.9412381664629809
95,95,6,1,year_precise,1.0,5.472155846998522e-05,103209,0.9412928880214508
96,130,6,35,other,1.0,5.472155846998522e-05,103215,0.9413476095799208
-71,-30,6,42,other,0.5,5.472155846998522e-05,103221,0.9414023311383908
285,285,6,1,year_precise,1.0,5.472155846998522e-05,103227,0.9414570526968608
21,21,6,1,year_precise,1.0,5.472155846998522e-05,103233,0.9415117742553308
171,350,6,180,other,1.0,5.472155846998522e-05,103239,0.9415664958138008
102,104,6,3,other,1.0,5.472155846998522e-05,103245,0.9416212173722708
11,30,6,20,other,1.0,5.472155846998522e-05,103251,0.9416759389307408
-5,4,6,10,bc_ad_boundary,1.0,5.472155846998522e-05,103257,0.9417306604892107
124,125,6,2,other,1.0,5.472155846998522e-05,103263,0.9417853820476807
326,400,6,75,other,0.3333,5.472155846998522e-05,103269,0.9418401036061507
1,335,6,335,other,1.0,5.472155846998522e-05,103275,0.9418948251646206
175,176,6,2,other,1.0,5.472155846998522e-05,103281,0.9419495467230907
168,169,6,2,other,1.0,5.472155846998522e-05,103287,0.9420042682815607
281,281,6,1,year_precise,1.0,5.472155846998522e-05,103293,0.9420589898400307
281,350,6,70,other,1.0,5.472155846998522e-05,103299,0.9421137113985006
290,290,6,1,year_precise,1.0,5.472155846998522e-05,103305,0.9421684329569706
107,170,6,64,other,1.0,5.472155846998522e-05,103311,0.9422231545154406
61,75,6,15,other,1.0,5.472155846998522e-05,103317,0.9422778760739106
208,209,6,2,other,1.0,5.472155846998522e-05,103323,0.9423325976323805
211,213,6,3,other,1.0,5.472155846998522e-05,103329,0.9423873191908505
202,209,6,8,other,1.0,5.472155846998522e-05,103335,0.9424420407493206
140,158,6,19,other,1.0,5.472155846998522e-05,103341,0.9424967623077906
122,150,6,29,other,1.0,5.472155846998522e-05,103347,0.9425514838662605
64,64,6,1,year_precise,1.0,5.472155846998522e-05,103353,0.9426062054247305
191,210,6,20,other,1.0,5.472155846998522e-05,103359,0.9426609269832005
267,268,6,2,other,1.0,5.472155846998522e-05,103365,0.9427156485416704
269,269,6,1,year_precise,1.0,5.472155846998522e-05,103371,0.9427703701001404
-27,-1,6,27,other,1.0,5.472155846998522e-05,103377,0.9428250916586104
89,150,6,62,other,1.0,5.472155846998522e-05,103383,0.9428798132170805
-80,62,6,143,bc_ad_boundary,0.7902,5.472155846998522e-05,103389,0.9429345347755504
195,196,6,2,other,1.0,5.472155846998522e-05,103395,0.9429892563340204
195,197,6,3,other,1.0,5.472155846998522e-05,103401,0.9430439778924904
109,109,6,1,year_precise,1.0,5.472155846998522e-05,103407,0.9430986994509604
295,295,6,1,year_precise,1.0,5.472155846998522e-05,103413,0.9431534210094303
10,30,6,21,other,1.0,5.472155846998522e-05,103419,0.9432081425679003
251,252,6,2,other,1.0,5.472155846998522e-05,103425,0.9432628641263703
251,313,6,63,other,1.0,5.472155846998522e-05,103431,0.9433175856848403
61,200,6,140,other,1.0,5.472155846998522e-05,103437,0.9433723072433103
317,320,6,4,other,1.0,5.472155846998522e-05,103443,0.9434270288017803
121,250,6,130,other,1.0,5.472155846998522e-05,103449,0.9434817503602503
122,126,6,5,other,1.0,5.472155846998522e-05,103455,0.9435364719187203
42,70,6,29,other,1.0,5.472155846998522e-05,103461,0.9435911934771902
164,169,6,6,other,1.0,5.472155846998522e-05,103467,0.9436459150356602
166,180,6,15,other,1.0,5.472155846998522e-05,103473,0.9437006365941302
-15,60,6,76,bc_ad_boundary,1.0,5.472155846998522e-05,103479,0.9437553581526001
111,130,6,20,other,1.0,5.472155846998522e-05,103485,0.9438100797110702
161,220,6,60,other,1.0,5.472155846998522e-05,103491,0.9438648012695402
157,158,6,2,other,1.0,5.472155846998522e-05,103497,0.9439195228280102
53,53,6,1,year_precise,1.0,5.472155846998522e-05,103503,0.9439742443864801
193,194,6,2,other,1.0,5.472155846998522e-05,103509,0.9440289659449501
193,200,6,8,other,1.0,5.472155846998522e-05,103515,0.9440836875034201
41,150,6,110,other,1.0,5.472155846998522e-05,103521,0.9441384090618901
1,54,6,54,other,1.0,5.472155846998522e-05,103527,0.94419313062036
151,330,6,180,other,1.0,5.472155846998522e-05,103533,0.94424785217883
117,130,6,14,other,1.0,5.472155846998522e-05,103539,0.9443025737373001
258,258,6,1,year_precise,1.0,5.472155846998522e-05,103545,0.9443572952957701
80,150,6,71,other,1.0,5.472155846998522e-05,103551,0.94441201685424
80,161,6,82,other,1.0,5.472155846998522e-05,103557,0.94446673841271
121,130,6,10,other,1.0,5.472155846998522e-05,103563,0.94452145997118
311,311,6,1,year_precise,1.0,5.472155846998522e-05,103569,0.94457618152965
39,39,6,1,year_precise,1.0,5.472155846998522e-05,103575,0.9446309030881199
195,250,6,56,other,1.0,5.472155846998522e-05,103581,0.9446856246465899
262,262,6,1,year_precise,1.0,5.472155846998522e-05,103587,0.9447403462050599
-15,10,6,26,bc_ad_boundary,1.0,5.472155846998522e-05,103593,0.94479506776353
201,204,6,4,other,1.0,5.472155846998522e-05,103599,0.9448497893219999
-80,-46,6,35,other,0.1429,5.472155846998522e-05,103605,0.9449045108804699
303,303,6,1,year_precise,1.0,5.472155846998522e-05,103611,0.9449592324389399
117,250,6,134,other,1.0,5.472155846998522e-05,103617,0.9450139539974098
-13,-13,6,1,year_precise,1.0,5.472155846998522e-05,103623,0.9450686755558798
-31,30,6,62,bc_ad_boundary,1.0,5.472155846998522e-05,103629,0.9451233971143498
-30,-14,6,17,other,1.0,5.472155846998522e-05,103635,0.9451781186728198
9,42,6,34,other,1.0,5.472155846998522e-05,103641,0.9452328402312898
309,309,6,1,year_precise,1.0,5.472155846998522e-05,103647,0.9452875617897598
-12,4,6,17,bc_ad_boundary,1.0,5.472155846998522e-05,103653,0.9453422833482298
117,117,6,1,year_precise,1.0,5.472155846998522e-05,103659,0.9453970049066998
156,156,6,1,year_precise,1.0,5.472155846998522e-05,103665,0.9454517264651697
156,158,6,3,other,1.0,5.472155846998522e-05,103671,0.9455064480236397
1,1,6,1,year_precise,1.0,5.472155846998522e-05,103677,0.9455611695821097
307,308,6,2,other,1.0,5.472155846998522e-05,103683,0.9456158911405796
114,150,6,37,other,1.0,5.472155846998522e-05,103689,0.9456706126990496
114,200,6,87,other,1.0,5.472155846998522e-05,103695,0.9457253342575197
79,96,6,18,other,1.0,5.472155846998522e-05,103701,0.9457800558159897
201,313,6,113,other,1.0,5.472155846998522e-05,103707,0.9458347773744596
-100,30,6,131,bc_ad_boundary,0.6183,5.472155846998522e-05,103713,0.9458894989329296
138,160,6,23,reign:Antonine-Pius,1.0,5.472155846998522e-05,103719,0.9459442204913996
138,217,6,80,other,1.0,5.472155846998522e-05,103725,0.9459989420498696
138,222,6,85,other,1.0,5.472155846998522e-05,103731,0.9460536636083395
26,175,6,150,other,1.0,5.472155846998522e-05,103737,0.9461083851668095
-10,50,6,61,bc_ad_boundary,1.0,5.472155846998522e-05,103743,0.9461631067252796
333,333,6,1,year_precise,1.0,5.472155846998522e-05,103749,0.9462178282837496
335,337,6,3,other,1.0,5.472155846998522e-05,103755,0.9462725498422195
326,333,6,8,other,1.0,5.472155846998522e-05,103761,0.9463272714006895
66,66,6,1,year_precise,1.0,5.472155846998522e-05,103767,0.9463819929591595
130,200,6,71,other,1.0,5.472155846998522e-05,103773,0.9464367145176295
131,131,6,1,year_precise,1.0,5.472155846998522e-05,103779,0.9464914360760994
331,350,6,20,other,1.0,5.472155846998522e-05,103785,0.9465461576345694
331,470,6,140,other,0.1429,5.472155846998522e-05,103791,0.9466008791930394
131,171,6,41,other,1.0,5.472155846998522e-05,103797,0.9466556007515095
-130,-1,6,130,other,0.3846,5.472155846998522e-05,103803,0.9467103223099794
347,347,6,1,year_precise,1.0,5.472155846998522e-05,103809,0.9467650438684494
136,136,6,1,year_precise,1.0,5.472155846998522e-05,103815,0.9468197654269194
342,342,5,1,year_precise,1.0,4.5601298724987684e-05,103820,0.9468653667256444
135,138,5,4,other,1.0,4.5601298724987684e-05,103825,0.9469109680243694
346,400,5,55,other,0.0909,4.5601298724987684e-05,103830,0.9469565693230944
30,79,5,50,other,1.0,4.5601298724987684e-05,103835,0.9470021706218194
331,600,5,270,other,0.0741,4.5601298724987684e-05,103840,0.9470477719205443
331,430,5,100,other,0.2,4.5601298724987684e-05,103845,0.9470933732192692
4,4,5,1,year_precise,1.0,4.5601298724987684e-05,103850,0.9471389745179942
175,200,5,26,other,1.0,4.5601298724987684e-05,103855,0.9471845758167192
-50,200,5,251,bc_ad_boundary,1.0,4.5601298724987684e-05,103860,0.9472301771154442
238,239,5,2,other,1.0,4.5601298724987684e-05,103865,0.9472757784141692
14,300,5,287,other,1.0,4.5601298724987684e-05,103870,0.9473213797128942
336,336,5,1,year_precise,1.0,4.5601298724987684e-05,103875,0.9473669810116192
326,327,5,2,other,1.0,4.5601298724987684e-05,103880,0.9474125823103442
15,20,5,6,other,1.0,4.5601298724987684e-05,103885,0.9474581836090692
126,175,5,50,other,1.0,4.5601298724987684e-05,103890,0.9475037849077942
151,161,5,11,other,1.0,4.5601298724987684e-05,103895,0.9475493862065192
24,37,5,14,other,1.0,4.5601298724987684e-05,103900,0.9475949875052442
255,258,5,4,other,1.0,4.5601298724987684e-05,103905,0.9476405888039692
255,256,5,2,other,1.0,4.5601298724987684e-05,103910,0.9476861901026942
202,204,5,3,other,1.0,4.5601298724987684e-05,103915,0.9477317914014192
156,157,5,2,other,1.0,4.5601298724987684e-05,103920,0.947777392700144
-10,-1,5,10,other,1.0,4.5601298724987684e-05,103925,0.947822993998869
150,151,5,2,other,1.0,4.5601298724987684e-05,103930,0.947868595297594
119,168,5,50,other,1.0,4.5601298724987684e-05,103935,0.947914196596319
119,120,5,2,other,1.0,4.5601298724987684e-05,103940,0.947959797895044
148,149,5,2,other,1.0,4.5601298724987684e-05,103945,0.948005399193769
121,123,5,3,other,1.0,4.5601298724987684e-05,103950,0.948051000492494
81,85,5,5,other,1.0,4.5601298724987684e-05,103955,0.948096601791219
121,122,5,2,other,1.0,4.5601298724987684e-05,103960,0.948142203089944
118,138,5,21,reign:Hadrianic,1.0,4.5601298724987684e-05,103965,0.948187804388669
117,217,5,101,other,1.0,4.5601298724987684e-05,103970,0.948233405687394
306,306,5,1,year_precise,1.0,4.5601298724987684e-05,103975,0.948279006986119
257,260,5,4,other,1.0,4.5601298724987684e-05,103980,0.948324608284844
87,87,5,1,year_precise,1.0,4.5601298724987684e-05,103985,0.948370209583569
200,300,5,101,other,1.0,4.5601298724987684e-05,103990,0.9484158108822939
-15,50,5,66,bc_ad_boundary,1.0,4.5601298724987684e-05,103995,0.9484614121810189
51,350,5,300,multi_century,1.0,4.5601298724987684e-05,104000,0.9485070134797439
197,217,5,21,other,1.0,4.5601298724987684e-05,104005,0.9485526147784689
83,410,5,328,other,0.8171,4.5601298724987684e-05,104010,0.9485982160771939
17,43,5,27,other,1.0,4.5601298724987684e-05,104015,0.9486438173759189
120,160,5,41,other,1.0,4.5601298724987684e-05,104020,0.9486894186746438
120,150,5,31,other,1.0,4.5601298724987684e-05,104025,0.9487350199733688
120,140,5,21,other,1.0,4.5601298724987684e-05,104030,0.9487806212720938
313,400,5,88,other,0.4318,4.5601298724987684e-05,104035,0.9488262225708188
313,314,5,2,other,1.0,4.5601298724987684e-05,104040,0.9488718238695438
-33,-33,5,1,year_precise,1.0,4.5601298724987684e-05,104045,0.9489174251682688
59,59,5,1,year_precise,1.0,4.5601298724987684e-05,104050,0.9489630264669938
253,256,5,4,other,1.0,4.5601298724987684e-05,104055,0.9490086277657188
253,254,5,2,other,1.0,4.5601298724987684e-05,104060,0.9490542290644438
251,450,5,200,multi_century,0.5,4.5601298724987684e-05,104065,0.9490998303631687
142,300,5,159,other,1.0,4.5601298724987684e-05,104070,0.9491454316618937
259,268,5,10,other,1.0,4.5601298724987684e-05,104075,0.9491910329606187
297,297,5,1,year_precise,1.0,4.5601298724987684e-05,104080,0.9492366342593437
41,50,5,10,other,1.0,4.5601298724987684e-05,104085,0.9492822355580687
194,230,5,37,other,1.0,4.5601298724987684e-05,104090,0.9493278368567937
193,275,5,83,other,1.0,4.5601298724987684e-05,104095,0.9493734381555187
193,270,5,78,other,1.0,4.5601298724987684e-05,104100,0.9494190394542437
193,195,5,3,other,1.0,4.5601298724987684e-05,104105,0.9494646407529687
161,190,5,30,other,1.0,4.5601298724987684e-05,104110,0.9495102420516937
-17,2,5,20,bc_ad_boundary,1.0,4.5601298724987684e-05,104115,0.9495558433504186
161,175,5,15,other,1.0,4.5601298724987684e-05,104120,0.9496014446491436
1,69,5,69,other,1.0,4.5601298724987684e-05,104125,0.9496470459478686
111,111,5,1,year_precise,1.0,4.5601298724987684e-05,104130,0.9496926472465936
165,169,5,5,other,1.0,4.5601298724987684e-05,104135,0.9497382485453185
291,310,5,20,other,1.0,4.5601298724987684e-05,104140,0.9497838498440435
113,113,5,1,year_precise,1.0,4.5601298724987684e-05,104145,0.9498294511427685
163,165,5,3,other,1.0,4.5601298724987684e-05,104150,0.9498750524414935
43,44,5,2,other,1.0,4.5601298724987684e-05,104155,0.9499206537402185
37,68,5,32,other,1.0,4.5601298724987684e-05,104160,0.9499662550389435
142,230,5,89,other,1.0,4.5601298724987684e-05,104165,0.9500118563376685
121,300,5,180,other,1.0,4.5601298724987684e-05,104170,0.9500574576363935
71,180,5,110,other,1.0,4.5601298724987684e-05,104175,0.9501030589351185
-42,50,5,93,bc_ad_boundary,1.0,4.5601298724987684e-05,104180,0.9501486602338435
60,60,5,1,year_precise,1.0,4.5601298724987684e-05,104185,0.9501942615325685
59,101,5,43,other,1.0,4.5601298724987684e-05,104190,0.9502398628312935
251,270,5,20,other,1.0,4.5601298724987684e-05,104195,0.9502854641300185
317,317,5,1,year_precise,1.0,4.5601298724987684e-05,104200,0.9503310654287435
41,300,5,260,other,1.0,4.5601298724987684e-05,104205,0.9503766667274683
41,200,5,160,other,1.0,4.5601298724987684e-05,104210,0.9504222680261933
264,264,5,1,year_precise,1.0,4.5601298724987684e-05,104215,0.9504678693249183
86,86,5,1,year_precise,1.0,4.5601298724987684e-05,104220,0.9505134706236433
287,287,5,1,year_precise,1.0,4.5601298724987684e-05,104225,0.9505590719223683
168,200,5,33,other,1.0,4.5601298724987684e-05,104230,0.9506046732210933
90,110,5,21,other,1.0,4.5601298724987684e-05,104235,0.9506502745198183
90,90,5,1,year_precise,1.0,4.5601298724987684e-05,104240,0.9506958758185433
268,268,5,1,year_precise,1.0,4.5601298724987684e-05,104245,0.9507414771172683
264,265,5,2,other,1.0,4.5601298724987684e-05,104250,0.9507870784159933
161,260,5,100,other,1.0,4.5601298724987684e-05,104255,0.9508326797147183
-20,-5,5,16,other,1.0,4.5601298724987684e-05,104260,0.9508782810134433
106,107,5,2,other,1.0,4.5601298724987684e-05,104265,0.9509238823121683
1,101,5,101,other,1.0,4.5601298724987684e-05,104270,0.9509694836108933
167,200,5,34,other,1.0,4.5601298724987684e-05,104275,0.9510150849096183
91,100,5,10,other,1.0,4.5601298724987684e-05,104280,0.9510606862083432
-28,-28,5,1,year_precise,1.0,4.5601298724987684e-05,104285,0.9511062875070682
191,192,5,2,other,1.0,4.5601298724987684e-05,104290,0.9511518888057932
91,200,5,110,other,1.0,4.5601298724987684e-05,104295,0.9511974901045182
7,7,5,1,year_precise,1.0,4.5601298724987684e-05,104300,0.9512430914032431
185,260,5,76,other,1.0,4.5601298724987684e-05,104305,0.9512886927019681
92,97,5,6,other,1.0,4.5601298724987684e-05,104310,0.9513342940006931
71,104,5,34,other,1.0,4.5601298724987684e-05,104315,0.9513798952994181
71,83,5,13,other,1.0,4.5601298724987684e-05,104320,0.9514254965981431
71,122,5,52,other,1.0,4.5601298724987684e-05,104325,0.9514710978968681
217,230,5,14,other,1.0,4.5601298724987684e-05,104330,0.9515166991955931
32,32,5,1,year_precise,1.0,4.5601298724987684e-05,104335,0.9515623004943181
10,14,5,5,other,1.0,4.5601298724987684e-05,104340,0.9516079017930431
211,300,5,90,other,1.0,4.5601298724987684e-05,104345,0.9516535030917681
210,211,5,2,other,1.0,4.5601298724987684e-05,104350,0.951699104390493
318,318,5,1,year_precise,1.0,4.5601298724987684e-05,104355,0.951744705689218
51,71,5,21,other,1.0,4.5601298724987684e-05,104360,0.951790306987943
107,300,5,194,other,1.0,4.5601298724987684e-05,104365,0.951835908286668
171,190,5,20,other,1.0,4.5601298724987684e-05,104370,0.951881509585393
171,171,5,1,year_precise,1.0,4.5601298724987684e-05,104375,0.951927110884118
103,117,5,15,other,1.0,4.5601298724987684e-05,104380,0.951972712182843
45,55,5,11,other,1.0,4.5601298724987684e-05,104385,0.952018313481568
283,285,5,3,other,1.0,4.5601298724987684e-05,104390,0.952063914780293
175,180,5,6,other,1.0,4.5601298724987684e-05,104395,0.952109516079018
101,220,5,120,other,1.0,4.5601298724987684e-05,104400,0.9521551173777429
226,235,5,10,other,1.0,4.5601298724987684e-05,104405,0.9522007186764679
14,40,5,27,other,1.0,4.5601298724987684e-05,104410,0.9522463199751929
139,165,5,27,other,1.0,4.5601298724987684e-05,104415,0.9522919212739179
124,194,5,71,other,1.0,4.5601298724987684e-05,104420,0.9523375225726428
126,127,5,2,other,1.0,4.5601298724987684e-05,104425,0.9523831238713678
-43,14,5,58,bc_ad_boundary,1.0,4.5601298724987684e-05,104430,0.9524287251700928
214,215,5,2,other,1.0,4.5601298724987684e-05,104435,0.9524743264688178
213,250,5,38,other,1.0,4.5601298724987684e-05,104440,0.9525199277675428
212,215,5,4,other,1.0,4.5601298724987684e-05,104445,0.9525655290662678
15,100,5,86,other,1.0,4.5601298724987684e-05,104450,0.9526111303649928
245,249,5,5,other,1.0,4.5601298724987684e-05,104455,0.9526567316637178
245,247,5,3,other,1.0,4.5601298724987684e-05,104460,0.9527023329624428
-23,14,5,38,bc_ad_boundary,1.0,4.5601298724987684e-05,104465,0.9527479342611678
-23,-23,5,1,year_precise,1.0,4.5601298724987684e-05,104470,0.9527935355598928
101,367,5,267,other,0.9363,4.5601298724987684e-05,104475,0.9528391368586178
96,97,5,2,other,1.0,4.5601298724987684e-05,104480,0.9528847381573428
97,130,5,34,other,1.0,4.5601298724987684e-05,104485,0.9529303394560678
50,150,5,101,other,1.0,4.5601298724987684e-05,104490,0.9529759407547927
98,101,5,4,other,1.0,4.5601298724987684e-05,104495,0.9530215420535176
180,190,5,11,other,1.0,4.5601298724987684e-05,104500,0.9530671433522426
179,180,5,2,other,1.0,4.5601298724987684e-05,104505,0.9531127446509676
276,300,5,25,other,1.0,4.5601298724987684e-05,104510,0.9531583459496926
50,50,5,1,year_precise,1.0,4.5601298724987684e-05,104515,0.9532039472484176
-25,100,5,126,bc_ad_boundary,1.0,4.5601298724987684e-05,104520,0.9532495485471426
-100,-41,5,60,other,0.1667,4.5601298724987684e-05,104525,0.9532951498458676
241,242,5,2,other,1.0,4.5601298724987684e-05,104530,0.9533407511445926
226,275,5,50,other,1.0,4.5601298724987684e-05,104535,0.9533863524433176
14,69,5,56,other,1.0,4.5601298724987684e-05,104540,0.9534319537420426
14,42,5,29,other,1.0,4.5601298724987684e-05,104545,0.9534775550407676
70,83,5,14,other,1.0,4.5601298724987684e-05,104550,0.9535231563394926
48,54,5,7,other,1.0,4.5601298724987684e-05,104555,0.9535687576382176
101,131,5,31,other,1.0,4.5601298724987684e-05,104560,0.9536143589369426
176,220,5,45,other,1.0,4.5601298724987684e-05,104565,0.9536599602356675
-46,-46,5,1,year_precise,1.0,4.5601298724987684e-05,104570,0.9537055615343925
69,81,5,13,other,1.0,4.5601298724987684e-05,104575,0.9537511628331174
231,330,5,100,other,1.0,4.5601298724987684e-05,104580,0.9537967641318424
230,300,5,71,other,1.0,4.5601298724987684e-05,104585,0.9538423654305674
67,67,5,1,year_precise,1.0,4.5601298724987684e-05,104590,0.9538879667292924
130,130,5,1,year_precise,1.0,4.5601298724987684e-05,104595,0.9539335680280174
-7,-7,5,1,year_precise,1.0,4.5601298724987684e-05,104600,0.9539791693267424
-8,-8,5,1,year_precise,1.0,4.5601298724987684e-05,104605,0.9540247706254674
331,331,5,1,year_precise,1.0,4.5601298724987684e-05,104610,0.9540703719241924
31,37,5,7,other,1.0,4.5601298724987684e-05,104615,0.9541159732229174
29,30,5,2,other,1.0,4.5601298724987684e-05,104620,0.9541615745216424
-200,-31,5,170,other,0.1176,4.5601298724987684e-05,104625,0.9542071758203674
29,29,5,1,year_precise,1.0,4.5601298724987684e-05,104630,0.9542527771190924
69,114,4,46,other,1.0,3.648103897999015e-05,104634,0.9542892581580723
69,74,4,6,other,1.0,3.648103897999015e-05,104638,0.9543257391970523
69,70,4,2,other,1.0,3.648103897999015e-05,104642,0.9543622202360323
65,250,4,186,other,1.0,3.648103897999015e-05,104646,0.9543987012750124
238,300,4,63,other,1.0,3.648103897999015e-05,104650,0.9544351823139923
15,15,4,1,year_precise,1.0,3.648103897999015e-05,104654,0.9544716633529723
331,450,4,120,other,0.1667,3.648103897999015e-05,104658,0.9545081443919523
331,360,4,30,other,0.6667,3.648103897999015e-05,104662,0.9545446254309323
