f_within_unweighted,f_within_population_weighted,f_within_inscription_weighted
0.298010880549583,0.49569547677116205,0.42121588345888145
0.32019145776627683,0.5341690008327571,0.4445315016925729
0.2892933699022834,0.4670992413690826,0.40292448236909983
0.33652627888379477,0.5655145924128478,0.4546433879200655
0.2771604354287074,0.4227790601254784,0.41044115120780944
0.2913551138610154,0.5316561090036218,0.41316756011578304
0.3178512796146942,0.5506941443663311,0.4560315224642704
0.2750076147971304,0.45457471909229663,0.38369486402981584
0.22697193215347963,0.39936373099184874,0.3619741686729902
0.2669123096568262,0.434157539875489,0.3255444548974308
0.3178175963036278,0.5619124452511826,0.4363598015149158
0.2829536267492484,0.4535056265770869,0.38220643034083
0.25866946836829785,0.4805724708332247,0.3920147480879605
0.2898989265718187,0.45760190259453737,0.423050460260988
0.2884121943528065,0.5128808090031426,0.40334402396094227
0.33059824333557275,0.5927064120410304,0.4608335181138764
0.28506363401974333,0.4087303422337419,0.45361890994995985
0.2599162552896753,0.4069764856608266,0.3455802333174099
0.32292933827057724,0.5843221876709168,0.4758657152367492
0.3016461125123641,0.5058072311057319,0.4260548347600864
0.2914834027646582,0.4741041144601905,0.4083259154482874
0.2978716512105056,0.49993963780005923,0.42138523871092054
0.30545098038544005,0.47787247960291607,0.4048580853269152
0.3419099268850075,0.5821565688975975,0.4750902708873873
0.3030411627435145,0.509454385548665,0.3952210959131359
0.294902670580787,0.47137497728411615,0.42914029888376104
0.3306378174113596,0.5590668574536602,0.46957006505878096
0.2879592397307594,0.5044198650108519,0.4236475554931236
0.328927051524195,0.5296469614627072,0.48421532649962723
0.370114834232914,0.6253836327052105,0.5038654333085932
0.2792573893249719,0.4697643217567739,0.3817737476356409
0.3263047754303671,0.5621712571657036,0.4554663442836643
0.3424438799823803,0.555119168365733,0.4991545381249197
0.29232790610864595,0.48893566390143495,0.411615376746741
0.2886100950068652,0.4538224045391331,0.42023244702820167
0.2591673343929126,0.38883142639815477,0.40566649144636774
0.3344836595334838,0.5977680529791944,0.50314070779254
0.2781851639730219,0.4568986016936448,0.3938628730241198
0.2627235470040638,0.470385420970102,0.3908778949091635
0.27974615492073707,0.49810126400261256,0.3932896283252733
0.3060242157641507,0.4954519826601979,0.43174397324481245
0.24101267460732245,0.41834047915960226,0.3406325805065645
0.3094680553273326,0.5251374075682058,0.4589079907837612
0.29218393647960156,0.5073700423498292,0.4013228350993457
0.2577615263793167,0.4087456844170693,0.3677710722412817
0.28119469453301266,0.47327431954663546,0.41293845687946185
0.27866490753380846,0.491528143400854,0.3969585935415602
0.3245018687657141,0.5201026056299805,0.46520590352261626
0.299440011289637,0.45680622857746517,0.37641035061573785
0.28068173799243956,0.4711575044534873,0.44242691581569416
0.2775461148566414,0.4714079030908726,0.382053305516573
0.2946255659390501,0.4894676494360954,0.42263548305656395
0.32972474694978027,0.5505524935574878,0.4667068643150784
0.32787538917954684,0.5572819427685004,0.438178300197335
0.2850044943382176,0.47354363780216135,0.4202255282000554
0.3382079016193241,0.5403028659359476,0.4467022967470975
0.3153846959445129,0.4990526303831389,0.45143390662753136
0.2665881398492435,0.47129941512569234,0.39044676694738306
0.3561916289961745,0.5286874523276673,0.4211266587759227
0.2627085090785284,0.43215553213996605,0.37933605835401196
0.3496959093254494,0.5353629101251838,0.45453630912674814
0.28813279087232524,0.44872230364702975,0.39623595679842527
0.3122391300520373,0.5149243153138713,0.4110056359942217
0.32112049095961115,0.4957529067220729,0.48604122745593364
0.2618280875687674,0.44548124004151557,0.3794517427525374
0.2718241093425948,0.46106845624763887,0.37118841248958834
0.2684512062725143,0.43919503539116167,0.3592121408162463
0.3302547674031531,0.5115790154395362,0.45494931404847705
0.2946832102365061,0.5054933009224136,0.41374373956721255
0.2601057022683712,0.45618640146278383,0.39211660154117917
0.42224627882433136,0.6426564992844033,0.5250445680635293
0.2905485517014243,0.47591485619408747,0.4460673808033969
0.22990463155919907,0.36798721325793515,0.31769043279225434
0.301680367596283,0.5211764555103745,0.4110228036328257
0.3297741498465375,0.5169951865878152,0.45170465661040254
0.28115068971858,0.4754382363354972,0.3664745084138859
0.30191246911949293,0.4965819662538218,0.4577188580398663
0.3145472732664344,0.510263898404214,0.42718030840802357
0.3492755851380456,0.5815789464584907,0.45837856293375134
0.26879962516848555,0.4226163723349604,0.4041006369646346
0.2683960890263379,0.42046769675229795,0.39670221467671607
0.3073391526265164,0.499235378542002,0.399895232079039
0.3202477424577678,0.5169115034247013,0.4571272031552585
0.31803202622692495,0.5144722288020331,0.4687873209885441
0.2775339778038997,0.44613384630645936,0.38157845968380677
0.3136138870261062,0.5075011792461309,0.5017869062122139
0.31146276411761553,0.4961811320120429,0.4298906524936732
0.3067546826201991,0.514835480738759,0.40411898286080383
0.30071710234758,0.5109404078147174,0.4309868019603796
0.31831197092218805,0.5015975053483903,0.42090742810721515
0.27528211044876943,0.4707268744891505,0.4223275555480274
0.33906897853043594,0.5793128287384282,0.4297660575901604
0.32529016665428584,0.5276956001391645,0.4298413299992129
0.31903127353147614,0.5015007195993312,0.41084218155568286
0.2869889369696911,0.5465063374658347,0.4655974458752306
0.2687347978521468,0.4433701879638227,0.3577646585256784
0.2901061578406274,0.492719181190778,0.43457942817436385
0.3368071999405643,0.5289282021089805,0.4559982712549422
0.28829625251937413,0.4549797975307865,0.3549092511884318
0.2825948667435476,0.47757045111917856,0.4377409586710156
0.2820150217329999,0.46406693148724554,0.3944693533580056
0.25331399714182756,0.44937565815560127,0.3696869213513212
0.26639650796354336,0.45104176523917955,0.40824486087814665
0.3070617029623605,0.4975678649684837,0.4001997673410399
0.2692197420690403,0.4553157866423287,0.3915956988232749
0.3273976189591142,0.566133156822819,0.4812360690670005
0.23853079865806764,0.39894054602522105,0.3563958278210178
0.29558538427746556,0.5109829689962815,0.42513591429277403
0.33475393458291947,0.534832403843944,0.4382047297720189
0.2728476444901001,0.4547239567385704,0.3957899804798559
0.345668438928194,0.5759432081740802,0.4741216692449043
0.29692341765345137,0.49254573426995896,0.405668523724595
0.28626731357931195,0.511467708670672,0.38369176323698734
0.28808362597733683,0.47931700361826224,0.4239540859572522
0.2863902770274747,0.4434309050339965,0.4171694824467753
0.24074987114039872,0.3641010972996934,0.34728229650492176
0.3038121305669324,0.5162928656007675,0.42607450621859555
0.3106274082504783,0.5361797774439028,0.4083049945778835
0.3027491321593211,0.5114150076079367,0.42812210644579524
0.2845082616106487,0.4750463771565547,0.4202958290438382
0.3107546312858918,0.5296574281740265,0.389927181936415
0.2321660855325963,0.408470834503125,0.35070514077448056
0.27561641938686376,0.46807280643497257,0.40943183411650724
0.28928584802905494,0.45168547313962254,0.4174494026858156
0.3509949595143178,0.6148010711257144,0.4469524126673682
0.28769367244382277,0.45445052349186377,0.415722812165953
0.3728748753957853,0.6142568091919947,0.5266870575992003
0.2702007742769444,0.4601099033367263,0.4038324637297013
0.317256981684549,0.510650485636786,0.42988111681899477
0.2633862994151311,0.4325878533031957,0.45926327688111196
0.2822499457298721,0.4772862464346883,0.38046005845962905
0.2886904589858054,0.5167290106427297,0.39055479179262653
0.33383461803370323,0.5053098062249085,0.45524190252249136
0.3217661785948706,0.46683440014244154,0.4663712460921776
0.3018689043344372,0.44096910369698067,0.4440495232353462
0.29653523578209384,0.5442493733606686,0.40280872958503516
0.2900207885995054,0.4564257192648839,0.41246119554544264
0.2880254500252036,0.4990480136251159,0.4300564388495321
0.3425321186565466,0.5682341520304575,0.4114334350366727
0.30854594729744605,0.5212587184880205,0.4622110419530482
0.2853162377380865,0.4392051297255501,0.35496241441973647
0.2928905497986994,0.4240027597459,0.39791164434638937
0.28669967110359984,0.5067624364532657,0.4036575547074958
0.256882741137113,0.373242245489342,0.4024995025755405
0.32229084605542374,0.5675218726534202,0.43717936452674655
0.32979746899302637,0.5700015859446729,0.4656054124297831
0.268037690529045,0.4166540880878982,0.3728613408563738
0.33594862025384825,0.586711059029367,0.4845047826971772
0.2376794057702784,0.3855290666949622,0.35536689067683547
0.3238892781030064,0.5365427654644637,0.4060884235599158
0.23544373701552535,0.37250216921966794,0.3654589119373046
0.29914040483210685,0.5088685932787741,0.42832724529402444
0.3508510443295432,0.5917322790317928,0.46485501262541773
0.24857391294735715,0.4092167282688363,0.3443518887658868
0.2929107015012476,0.5130366445895446,0.4171457499797401
0.2629927115650827,0.42832276293324645,0.35885259837821987
0.3302341597795534,0.542569680602625,0.4464148327394891
0.30938246557832144,0.5143967945977647,0.41016213453570055
0.27794320119172794,0.4583510218587991,0.4027552925220684
0.2820472459086615,0.4774425975289897,0.3651597393349201
0.3014115144878453,0.5360904453860957,0.4245770411082484
0.32733116502513016,0.478848967782198,0.4802907546099991
0.2648185024778532,0.4841342851398713,0.38577029302369287
0.3152087661790091,0.5738850665193718,0.42900720918542706
0.2999865840992426,0.5441028372013759,0.3928651909185602
0.3112327827215327,0.47554334665481757,0.4007105042335179
0.30317422115361403,0.537001093095387,0.39961358295142557
0.3220886995275818,0.5066791638397968,0.4964903352881501
0.2752052551965296,0.4697410744672869,0.3607071696639739
0.24505583023327687,0.433613273667938,0.40452320707224637
0.3052857251447029,0.4871660353771029,0.36327425125860796
0.25198412622515226,0.4355758001515731,0.36157415135447435
0.25995766324204683,0.4258048690657808,0.3506819908937926
0.28112332148987434,0.48194305231270695,0.4075388817169405
0.3284389019347911,0.5521783905070318,0.4889110424069589
0.2802608754454953,0.4620180690312999,0.41061960841088313
0.34558366386207384,0.5830415852937916,0.5233355376775427
0.310434387037655,0.49956094252513844,0.41309936837700556
0.35698907160564924,0.5844348931315326,0.5458936664598073
0.3248193294333424,0.5102517558644584,0.4353142362425684
0.31159101148835755,0.4747922601363067,0.4168488231179142
0.2793468853808757,0.5213511798418536,0.4218765593369686
0.32221051098758074,0.46703691834394884,0.45142810552596674
0.3223222966770972,0.5227012604187548,0.43025922796608995
0.24945499583807862,0.44676519306239304,0.33812358216228466
0.34065633571187165,0.5546717482331922,0.47613018095779835
0.282680609025899,0.4528002604186537,0.371277080540557
0.34949018022162187,0.5360472600000189,0.43572027061843316
0.3213507956079474,0.5096520395669709,0.3812197490636959
0.310270604705273,0.5072890927874663,0.41047776999562896
0.34964828817567767,0.5160779738662948,0.4831257467976274
0.34626786633074874,0.5849392114782755,0.49565492843485176
0.2569559134660453,0.3985718292257641,0.3893483308083481
0.2784042960371663,0.4790888132677268,0.37442377192180337
0.31596711049701787,0.5181337929044137,0.40895229252410814
0.28365040605414416,0.4797152923056856,0.4085818285749128
0.26454866789973425,0.45133334696549016,0.40314510722791114
0.3250382014315439,0.5926336639471669,0.4617489101014248
0.319708566228073,0.486133939382774,0.4552146395892263
0.33086516987226117,0.5478584187052455,0.4555851632224207
0.2389025994333349,0.39676148664003225,0.39251954305200176
0.32242178867720866,0.5485416494354828,0.4526224923842569
0.29334580446289926,0.47907504791629796,0.4023163820833631
0.31432000304032087,0.5117765611886059,0.39975841425997116
0.3276017831422291,0.5320480763544401,0.4207866019039375
0.25478184469251897,0.46658675458018034,0.4000615913612396
0.34524901385444745,0.5510390141275312,0.4096030365025609
0.29110040921371916,0.5036684083361859,0.4813141630168003
0.3161568327949465,0.539915998187284,0.4085660638414252
0.27374520783454565,0.4684497592428883,0.36555345914357
0.3295827864670368,0.5478773692559425,0.42202965049746083
0.3176835890863639,0.5399701505773505,0.4723867373666391
0.2728511038856697,0.4776331161541042,0.391515665373819
0.3125304618216487,0.5035118527740374,0.4095989056043311
0.26264754102306986,0.40364503791378864,0.3928869256619756
0.35962539265948534,0.6486823985271923,0.49766875039397696
0.29383489516143246,0.4525669246036469,0.4133368002643214
0.2603437779836816,0.4627699324982709,0.3889670274786826
0.29381872064057174,0.4608011771509742,0.4330422783315592
0.32894371996683,0.5735067675348541,0.45375454734360793
0.2963828334109209,0.5475988889657144,0.4219219979623703
0.2985917735784455,0.4623625335100631,0.3953410219701394
0.26247308856034346,0.48431595150900864,0.3923535592072447
0.3027502952789362,0.46014288314233803,0.4064624492815233
0.26239198056880275,0.4609860874196578,0.39334001151088044
0.2764694143789111,0.42364785806616306,0.3601722238971515
0.32848999864399997,0.5869377717723283,0.47213449675721625
0.24189690975235417,0.386607850921724,0.32577777519649415
0.23939625725092883,0.37886054063120034,0.30488213158021793
0.30190324390286993,0.5215555020146696,0.43551933169638163
0.3425344439531355,0.5247877397571902,0.44163323849137676
0.26992576988985933,0.5184278244075194,0.36037508600403073
0.3289213957512988,0.5149502103188183,0.4419621088533354
0.34572890818005364,0.5346405547654032,0.47501812906359897
0.27548427900699224,0.4348979254009673,0.4106456008195101
0.28780962877462385,0.527491554703377,0.4709348430913384
0.3107163691601692,0.49718636705911884,0.4217043053397692
0.29993273914660923,0.5053120529265208,0.4279954837959388
0.3118892609218725,0.5037098160694217,0.44838470310679457
0.2113271053988774,0.347959625030471,0.27953714941323526
0.3460297844348275,0.6031810381497857,0.5392038603354075
0.2766666322123774,0.44146398674336446,0.36670697010930686
0.2564804136566681,0.44781675326132175,0.3880458641546416
0.33950318391005396,0.5229609606493619,0.4812552074128443
0.2992374385933874,0.5335133773872637,0.4222596653849556
0.3080949916806697,0.49938795556894455,0.47002181668440435
0.31592173553811537,0.5501004935829173,0.4267684070350373
0.3104077813145242,0.5224388246951278,0.4483155583052625
0.35963012431814473,0.5280031646983666,0.48568112157845456
0.2740141870119253,0.4666897590633082,0.3921849581983672
0.32479300981377923,0.5336795838319502,0.4658002185852391
0.2536361741054747,0.4489565052054874,0.37715800260683807
0.28541936247166366,0.4600795102977277,0.37572701824313015
0.2708704015416797,0.44995334750023186,0.4195050473841924
0.3011751261866936,0.5045654299845467,0.40805914072551075
0.3180623314187067,0.4970921605543106,0.456092401870272
0.274181139150634,0.455316882098288,0.409047047854827
0.2978653491835851,0.504700784707069,0.4531322069328351
0.3410838388125144,0.5485796419842613,0.432492702293248
0.2813743660523263,0.5048743480223803,0.4027903634303648
0.2939484471456429,0.4546647385465257,0.412116721930687
0.34270463375266946,0.5368169284936881,0.4652608944385772
0.23752268467805,0.4373070452255466,0.3467307064070565
0.28592270169898487,0.4577090593660073,0.41353252752966335
0.3276678578830305,0.5279668777354949,0.4358828951331254
0.29990862963313675,0.5157281031524383,0.4296247936541766
0.3663074248801889,0.5834943897462525,0.566354527789138
0.23203409657443005,0.4016085740034399,0.31221714822212343
0.35501942803393166,0.5393287615077358,0.5233936670953028
0.26008248381136295,0.44361579370937976,0.3521948236245575
0.3036244964256004,0.49212700260252573,0.4200606928625098
0.27848245685287054,0.48275842867160496,0.4054256368194676
0.25807745927344383,0.46219085658951176,0.3867524965722137
0.33097322851459254,0.5341226122585617,0.45578314855263197
0.2740664996735247,0.46333993388754996,0.40982306053796425
0.32956139356659353,0.5298882226521925,0.4595251008655017
0.2429908353179195,0.4060199926113076,0.35779588177141
0.23258099299634977,0.41528888221841886,0.31044810762701563
0.25007945157429806,0.4461327104944585,0.34677358088472504
0.32502418136010347,0.5371799829509339,0.47881640775638457
0.3372076468425291,0.5559660393137263,0.44475830011518436
0.33158000781901886,0.5527285267114309,0.4730183820582939
0.29986335001229897,0.511944593141954,0.4728285266822275
0.2806979696446228,0.4460520897712137,0.41422432560177525
0.3124766993700768,0.5423396765477746,0.47548316780908517
0.2877256227491308,0.4691582284916306,0.37261199567189185
0.3665191963163859,0.6245646286198636,0.5219895764484224
0.313719417831054,0.5296946117495864,0.5016437810152458
0.3052083892789246,0.4741640902075904,0.38383393972227114
0.3315913587079276,0.6099441836547153,0.48767203357732375
0.27226532637044104,0.396444114160485,0.356643954972042
0.25226754189144096,0.43570450699326724,0.3718433940669902
0.3413567799279245,0.5020445605235979,0.4599637762048578
0.29081681124753167,0.4897617445561963,0.3901662540470879
0.32120946293169883,0.5463018119594689,0.4429603142832747
0.292158576527552,0.471658884288956,0.39489664984393047
0.2834465027485427,0.4464713272570547,0.4143322386009065
0.28840162253986196,0.48213646001256644,0.4153157569739735
0.2783653704685495,0.45111569465483903,0.43376012082527665
0.3378658540476866,0.5766651014682578,0.4526023665374895
0.2952177973177761,0.4584053957245208,0.47503992474490264
0.2741311456555314,0.43300796421966775,0.4384297959195295
0.3262681687575806,0.5420803806095965,0.4463387094477106
0.34121267429594787,0.5753527874335368,0.48757410095419057
0.29425826429774354,0.5119811048352847,0.42636894621183863
0.271112330094162,0.4674727136525814,0.37259441342129385
0.2981062381669361,0.485858711824798,0.4129365212996783
0.33197187002338807,0.5883060735143426,0.45888166982439227
0.27072945412711674,0.4623290109892315,0.3942385870490998
0.28462330508485173,0.44727832761600445,0.41496594871601095
0.27177927834087184,0.47971284790997837,0.3922453707589654
0.35143075062998136,0.5430776639119567,0.4556165921518486
0.3062062949892623,0.49367148984990833,0.4838697944490176
0.29958559161625803,0.49746312718360186,0.3870307692624353
0.25627345338614743,0.4583119000546665,0.39428197361062106
0.3283779037417395,0.5134349163194578,0.421380520926377
0.31228601826253133,0.5272622058246084,0.5048233208975932
0.303063694762697,0.5011960314582965,0.4536147176391064
0.29140325637967524,0.4926721119284937,0.3890838512413605
0.30720398913943975,0.516642624767904,0.4320040826903219
0.28410868879860995,0.466698062435991,0.4003802997743746
0.2598477058596486,0.4195993271206588,0.39345878324741884
0.2653755087681648,0.47548927016630793,0.3636614514353975
0.22691341747556928,0.36069768573673167,0.3196597584093344
0.34554453997627294,0.5404904915322565,0.5090120234538491
0.3501334379087995,0.5347500806008885,0.465406542065341
0.2598822289571306,0.4582308647418079,0.38302168045293095
0.2870933118306813,0.5033742603325423,0.38310150199368725
0.342982321920016,0.5193779511117772,0.44634444642074267
0.2512249108128915,0.47028788209256206,0.38783791279258917
0.27973778483628536,0.4623350368191576,0.39400419342111376
0.2682006376336928,0.45368344326415383,0.3307980262927813
0.30015568228371414,0.4329233883861748,0.4559127624693877
0.3454534145649813,0.5626343407965686,0.42669547724060375
0.3396731797889881,0.5571008760806809,0.4553020441974591
0.28234082382994347,0.4658893319702974,0.440000952526506
0.29339302851360394,0.4884968881895033,0.37891172145801594
0.3048202217554611,0.4961800612864231,0.46478990245466306
0.3061396843364551,0.5428353934041213,0.3951551008665803
0.2514411008783755,0.41647050352635884,0.37412962829866253
0.3275389404896039,0.5600335497252845,0.4596137777866231
0.30276857761973863,0.47966757140478916,0.431247511041808
0.3060149100110208,0.5529249852564911,0.4510120523345225
0.3317102664214469,0.5232405972566909,0.40495179739270964
0.3185454236323915,0.48845761350785366,0.46648374851900276
0.2820558456488189,0.49782953669156615,0.39290130147556784
0.2965005343922945,0.4909048715629738,0.42988609741530476
0.30157049391296137,0.5144253842011975,0.3962316961019972
0.2841706827699058,0.4746433937353816,0.3994370287730922
0.318592842384918,0.5345045252386976,0.4230135571402849
0.2709071972910195,0.4488884489471219,0.37842601823976263
0.3005968908662502,0.4997328299329713,0.4359007021799952
0.28719820738024215,0.44731077594334656,0.39017025290044166
0.34380705758395996,0.4678383810202483,0.475085843855864
0.2672238597413581,0.5051462394975605,0.3541535023164531
0.37613587001617454,0.5537565078768225,0.5246892298324363
0.3321237728949483,0.514198938486131,0.4843044440185696
0.29603973433295283,0.47924540777951286,0.4061326576588487
0.32977397448411916,0.5433208038899668,0.4798764839034739
0.32333125027444426,0.5419666382948277,0.434191825093436
0.29070342359977963,0.5067790731608488,0.40496042009781713
0.307274986716824,0.5110913274796884,0.42498566964053835
0.35193992394440127,0.6484214728197856,0.4862939167278143
0.2863590227098813,0.5340915293026537,0.40187188253194817
0.28030142568967664,0.41869399503208554,0.4076653095636382
0.24504233757019053,0.4208492680789719,0.3216618467065666
0.29262054927216397,0.46824585156400306,0.429302381140853
0.28640418500436793,0.48186373730107684,0.3693689634069605
0.2997372105422005,0.5101070430212058,0.3723150089531667
0.34591723284175796,0.565762747661348,0.5471028719828486
0.2806247483840867,0.47914197734249564,0.3885570420276298
0.33348395984492524,0.5374804238744016,0.5165724017731683
0.31005318290794515,0.520245966721885,0.4617282959039405
0.3153495378269415,0.5226649492824722,0.39797889871721076
0.29073428959852404,0.4709005248972144,0.43356153950653514
0.2813811353082146,0.4441608572250343,0.4106738937904461
0.29483469984449945,0.47637702468286514,0.3819577382037645
0.3018565323836516,0.5186884621681199,0.4012642144105644
0.29889618331308415,0.4796484982616492,0.4231412326247003
0.2984274672061085,0.5323906233895558,0.40583376806287746
0.34650443591217417,0.5391997394090413,0.4480436365883273
0.33637865476770096,0.5164203321060409,0.4273167340863133
0.2906649243262274,0.4877998289919671,0.3684323162549896
0.2301586869348048,0.37531754707487563,0.3437923264948162
0.35251961790220837,0.5952541252445248,0.4352954153105918
0.2697571807024694,0.4353745150538233,0.4209289317995478
0.3030894634115064,0.48172903394422545,0.41853518711141807
0.29753603861256256,0.5238152191710148,0.4713036100264069
0.29124520041167007,0.4865591218649214,0.4097807434896481
0.25498758472425914,0.39650955549692823,0.3518171709164268
0.3675834943129002,0.5762550562975866,0.5191824527328305
0.32848330462412145,0.5245018255518886,0.4896836720411138
0.280092486880717,0.45401564996009025,0.37663040618506505
0.3191036469615943,0.5259034197663702,0.42919931354388624
0.2904048520262364,0.4646828742171519,0.441961046290427
0.3205883695054262,0.5227288760714397,0.42818439869270924
0.3452504647748414,0.5336233884085544,0.49431678489491887
0.27589101994364906,0.4612086300181186,0.3839396060765083
0.2910689822614015,0.4816299486937475,0.40686422241814596
0.3082820028294466,0.5236595626920467,0.43751217808960136
0.35751163096460586,0.6159045712227745,0.45990981320394314
0.3037695356304501,0.4653337714498858,0.4457048628789395
0.28226093380064,0.5013837437060894,0.39575352256097607
0.3428009064102503,0.5346849958919851,0.5060918296302386
0.27422755408521043,0.4784236153077277,0.37966566457393836
0.243591038318282,0.39726473163865805,0.345442638451417
0.311920304111915,0.5302281386759752,0.39323369198674174
0.26510910837110724,0.43519465334866175,0.377426640729017
0.28256021959286237,0.5097871985811804,0.4365386357149926
0.23874295357866604,0.41588763087912983,0.3157929582323975
0.3058821011379065,0.485790119633587,0.42365411986714685
0.3318434355417006,0.5691620724263745,0.507431745167719
0.23934066228009848,0.41834616236987254,0.34483758451988167
0.29346261426942366,0.48413023561159496,0.4170505782367879
0.2400374913149716,0.41077475805033703,0.36669697619480374
0.27511581979660654,0.45296210590160824,0.35203152641725544
0.37365765407068036,0.671909374511322,0.600152108612494
0.293427654359177,0.43228690773083916,0.3848537505791012
0.309644396234559,0.5398853294692061,0.44338712044451467
0.2586911472028898,0.41830395662794306,0.36214591662442286
0.3203414589137682,0.5361408315467537,0.4453952797380187
0.2804871812197416,0.40763538784452924,0.37620628320717725
0.32931930738141907,0.5311395455437806,0.4441994986980336
0.30820064023215993,0.5355989634568252,0.401748520544806
0.2740840877064133,0.44358263834844935,0.3577496756087874
0.3229093425302045,0.572900377187328,0.46718773566716026
0.3103487102873975,0.5258670674185794,0.4445093441384448
0.27529721710300953,0.48593153917626575,0.42721406072323653
0.3100812972530975,0.5024375449155283,0.4028656501847504
0.32030554749689405,0.5608259907874077,0.4647554886784561
0.3233032630131134,0.5565165791620522,0.44379349454027106
0.2827844546239243,0.4631563611249898,0.38312257570979136
0.34644086948204067,0.5842101338579422,0.5130374481424158
0.3341326472865398,0.5124282166496495,0.4109415749020728
0.2961547471963521,0.5172018731724086,0.3937591845356042
0.2779351408162733,0.451341605908481,0.373803017815068
0.26241999379188713,0.47766990609124216,0.37814906349828004
0.2611313030437844,0.44114473668692966,0.349922690567558
0.331004234971044,0.5285039132333906,0.471392080888968
0.2675849490748701,0.46649940165456555,0.3535079445471928
0.28064440815592334,0.48991706330071483,0.38602465605283
0.27064532162601246,0.4532123839880443,0.3886833382339638
0.3186530680172071,0.5278361726096797,0.4455875402306779
0.3189180622455056,0.5360203698191232,0.45005618925967666
0.2794752043403714,0.4844015912535295,0.4190490817091514
0.260248560140166,0.4318657807514144,0.3684671270505081
0.3208842951835163,0.5213844549061127,0.45088846302727614
0.32983904131461356,0.5460259344432515,0.4646306200185669
0.3498024242916363,0.576011355067222,0.47384993785635127
0.295367575205051,0.47815177745611964,0.3993886014738895
0.33891417150839953,0.5899147124251485,0.5128128945323396
0.3179903109561756,0.5165333636843404,0.3900726201592452
0.3285459525245393,0.4994579039551332,0.47249469634318436
0.3219238248722571,0.5325239388943642,0.41932105994234825
0.31428171573005215,0.49622942404705045,0.47099791678565495
0.33030595738808033,0.5242679810379101,0.4903427180600696
0.283949975010023,0.4700686550810708,0.41814760734610573
0.3247272107434498,0.5479454880518987,0.46754448309954616
