shape_name,q25,q50,q75,q90,q95
bimodal,2.8945960523354453,5.842561751554632,10.63755223415091,18.372007068123814,18.78838106204942
flat_baseline,0.4204291573268591,1.123097422778705,2.7188610951031054,5.556660741419989,6.495863320945465
regnal_cluster,9.671647252752415,9.971021597767576,10.838963764335192,20.79135833809226,34.70520228056676
rise_and_fall,4.290329636642703,10.147856461885352,18.046993021245093,35.1946126006489,47.13118396199949
smooth_decline,4.369185490736903,6.654524839056879,13.894477662090072,37.33785486292688,49.83262003724257
smooth_growth,3.80551422437171,6.218357020173006,12.713861879652171,31.790610182303443,43.81898290777253
